Fra_dato;Til_dato;Maengde;Maaleenhed
20-02-2021 02:00:00;20-02-2021 03:00:00;0;KWH
20-02-2021 03:00:00;20-02-2021 04:00:00;0;KWH
20-02-2021 04:00:00;20-02-2021 05:00:00;0;KWH
20-02-2021 05:00:00;20-02-2021 06:00:00;0;KWH
20-02-2021 06:00:00;20-02-2021 07:00:00;0;KWH
20-02-2021 07:00:00;20-02-2021 08:00:00;0;KWH
20-02-2021 08:00:00;20-02-2021 09:00:00;0;KWH
20-02-2021 09:00:00;20-02-2021 10:00:00;0.003;KWH
20-02-2021 10:00:00;20-02-2021 11:00:00;0.167;KWH
20-02-2021 11:00:00;20-02-2021 12:00:00;0.311;KWH
20-02-2021 12:00:00;20-02-2021 13:00:00;0.07;KWH
20-02-2021 13:00:00;20-02-2021 14:00:00;0.096;KWH
20-02-2021 14:00:00;20-02-2021 15:00:00;0.082;KWH
20-02-2021 15:00:00;20-02-2021 16:00:00;0;KWH
20-02-2021 16:00:00;20-02-2021 17:00:00;0;KWH
20-02-2021 17:00:00;20-02-2021 18:00:00;0;KWH
20-02-2021 18:00:00;20-02-2021 19:00:00;0;KWH
20-02-2021 19:00:00;20-02-2021 20:00:00;0;KWH
20-02-2021 20:00:00;20-02-2021 21:00:00;0;KWH
20-02-2021 21:00:00;20-02-2021 22:00:00;0;KWH
20-02-2021 22:00:00;20-02-2021 23:00:00;0;KWH
20-02-2021 23:00:00;21-02-2021 00:00:00;0;KWH
21-02-2021 00:00:00;21-02-2021 01:00:00;0;KWH
21-02-2021 01:00:00;21-02-2021 02:00:00;0;KWH
21-02-2021 02:00:00;21-02-2021 03:00:00;0;KWH
21-02-2021 03:00:00;21-02-2021 04:00:00;0;KWH
21-02-2021 04:00:00;21-02-2021 05:00:00;0;KWH
21-02-2021 05:00:00;21-02-2021 06:00:00;0;KWH
21-02-2021 06:00:00;21-02-2021 07:00:00;0;KWH
21-02-2021 07:00:00;21-02-2021 08:00:00;0;KWH
21-02-2021 08:00:00;21-02-2021 09:00:00;0.022;KWH
21-02-2021 09:00:00;21-02-2021 10:00:00;0.141;KWH
21-02-2021 10:00:00;21-02-2021 11:00:00;0.656;KWH
21-02-2021 11:00:00;21-02-2021 12:00:00;1.103;KWH
21-02-2021 12:00:00;21-02-2021 13:00:00;1.513;KWH
21-02-2021 13:00:00;21-02-2021 14:00:00;1.544;KWH
21-02-2021 14:00:00;21-02-2021 15:00:00;1.021;KWH
21-02-2021 15:00:00;21-02-2021 16:00:00;0.593;KWH
21-02-2021 16:00:00;21-02-2021 17:00:00;0;KWH
21-02-2021 17:00:00;21-02-2021 18:00:00;0;KWH
21-02-2021 18:00:00;21-02-2021 19:00:00;0;KWH
21-02-2021 19:00:00;21-02-2021 20:00:00;0;KWH
21-02-2021 20:00:00;21-02-2021 21:00:00;0;KWH
21-02-2021 21:00:00;21-02-2021 22:00:00;0;KWH
21-02-2021 22:00:00;21-02-2021 23:00:00;0;KWH
21-02-2021 23:00:00;22-02-2021 00:00:00;0;KWH
22-02-2021 00:00:00;22-02-2021 01:00:00;0;KWH
22-02-2021 01:00:00;22-02-2021 02:00:00;0;KWH
22-02-2021 02:00:00;22-02-2021 03:00:00;0;KWH
22-02-2021 03:00:00;22-02-2021 04:00:00;0;KWH
22-02-2021 04:00:00;22-02-2021 05:00:00;0;KWH
22-02-2021 05:00:00;22-02-2021 06:00:00;0;KWH
22-02-2021 06:00:00;22-02-2021 07:00:00;0;KWH
22-02-2021 07:00:00;22-02-2021 08:00:00;0;KWH
22-02-2021 08:00:00;22-02-2021 09:00:00;0.199;KWH
22-02-2021 09:00:00;22-02-2021 10:00:00;0.851;KWH
22-02-2021 10:00:00;22-02-2021 11:00:00;1.345;KWH
22-02-2021 11:00:00;22-02-2021 12:00:00;1.595;KWH
22-02-2021 12:00:00;22-02-2021 13:00:00;1.672;KWH
22-02-2021 13:00:00;22-02-2021 14:00:00;1.542;KWH
22-02-2021 14:00:00;22-02-2021 15:00:00;0.829;KWH
22-02-2021 15:00:00;22-02-2021 16:00:00;0.401;KWH
22-02-2021 16:00:00;22-02-2021 17:00:00;0.104;KWH
22-02-2021 17:00:00;22-02-2021 18:00:00;0;KWH
22-02-2021 18:00:00;22-02-2021 19:00:00;0;KWH
22-02-2021 19:00:00;22-02-2021 20:00:00;0;KWH
22-02-2021 20:00:00;22-02-2021 21:00:00;0;KWH
22-02-2021 21:00:00;22-02-2021 22:00:00;0;KWH
22-02-2021 22:00:00;22-02-2021 23:00:00;0;KWH
22-02-2021 23:00:00;23-02-2021 00:00:00;0;KWH
23-02-2021 00:00:00;23-02-2021 01:00:00;0;KWH
23-02-2021 01:00:00;23-02-2021 02:00:00;0;KWH
23-02-2021 02:00:00;23-02-2021 03:00:00;0;KWH
23-02-2021 03:00:00;23-02-2021 04:00:00;0;KWH
23-02-2021 04:00:00;23-02-2021 05:00:00;0;KWH
23-02-2021 05:00:00;23-02-2021 06:00:00;0;KWH
23-02-2021 06:00:00;23-02-2021 07:00:00;0;KWH
23-02-2021 07:00:00;23-02-2021 08:00:00;0;KWH
23-02-2021 08:00:00;23-02-2021 09:00:00;0.036;KWH
23-02-2021 09:00:00;23-02-2021 10:00:00;0.274;KWH
23-02-2021 10:00:00;23-02-2021 11:00:00;0.287;KWH
23-02-2021 11:00:00;23-02-2021 12:00:00;0.487;KWH
23-02-2021 12:00:00;23-02-2021 13:00:00;0.255;KWH
23-02-2021 13:00:00;23-02-2021 14:00:00;0.153;KWH
23-02-2021 14:00:00;23-02-2021 15:00:00;0.133;KWH
23-02-2021 15:00:00;23-02-2021 16:00:00;0.012;KWH
23-02-2021 16:00:00;23-02-2021 17:00:00;0;KWH
23-02-2021 17:00:00;23-02-2021 18:00:00;0;KWH
23-02-2021 18:00:00;23-02-2021 19:00:00;0;KWH
23-02-2021 19:00:00;23-02-2021 20:00:00;0;KWH
23-02-2021 20:00:00;23-02-2021 21:00:00;0;KWH
23-02-2021 21:00:00;23-02-2021 22:00:00;0;KWH
23-02-2021 22:00:00;23-02-2021 23:00:00;0;KWH
23-02-2021 23:00:00;24-02-2021 00:00:00;0;KWH
24-02-2021 00:00:00;24-02-2021 01:00:00;0;KWH
24-02-2021 01:00:00;24-02-2021 02:00:00;0;KWH
24-02-2021 02:00:00;24-02-2021 03:00:00;0;KWH
24-02-2021 03:00:00;24-02-2021 04:00:00;0;KWH
24-02-2021 04:00:00;24-02-2021 05:00:00;0;KWH
24-02-2021 05:00:00;24-02-2021 06:00:00;0;KWH
24-02-2021 06:00:00;24-02-2021 07:00:00;0;KWH
24-02-2021 07:00:00;24-02-2021 08:00:00;0;KWH
24-02-2021 08:00:00;24-02-2021 09:00:00;0.002;KWH
24-02-2021 09:00:00;24-02-2021 10:00:00;0.121;KWH
24-02-2021 10:00:00;24-02-2021 11:00:00;0.391;KWH
24-02-2021 11:00:00;24-02-2021 12:00:00;0.725;KWH
24-02-2021 12:00:00;24-02-2021 13:00:00;0.991;KWH
24-02-2021 13:00:00;24-02-2021 14:00:00;1.262;KWH
24-02-2021 14:00:00;24-02-2021 15:00:00;1.002;KWH
24-02-2021 15:00:00;24-02-2021 16:00:00;0.434;KWH
24-02-2021 16:00:00;24-02-2021 17:00:00;0.002;KWH
24-02-2021 17:00:00;24-02-2021 18:00:00;0;KWH
24-02-2021 18:00:00;24-02-2021 19:00:00;0;KWH
24-02-2021 19:00:00;24-02-2021 20:00:00;0;KWH
24-02-2021 20:00:00;24-02-2021 21:00:00;0;KWH
24-02-2021 21:00:00;24-02-2021 22:00:00;0;KWH
24-02-2021 22:00:00;24-02-2021 23:00:00;0;KWH
24-02-2021 23:00:00;25-02-2021 00:00:00;0;KWH
25-02-2021 00:00:00;25-02-2021 01:00:00;0;KWH
25-02-2021 01:00:00;25-02-2021 02:00:00;0;KWH
25-02-2021 02:00:00;25-02-2021 03:00:00;0;KWH
25-02-2021 03:00:00;25-02-2021 04:00:00;0;KWH
25-02-2021 04:00:00;25-02-2021 05:00:00;0;KWH
25-02-2021 05:00:00;25-02-2021 06:00:00;0;KWH
25-02-2021 06:00:00;25-02-2021 07:00:00;0;KWH
25-02-2021 07:00:00;25-02-2021 08:00:00;0.002;KWH
25-02-2021 08:00:00;25-02-2021 09:00:00;0.307;KWH
25-02-2021 09:00:00;25-02-2021 10:00:00;0.868;KWH
25-02-2021 10:00:00;25-02-2021 11:00:00;1.292;KWH
25-02-2021 11:00:00;25-02-2021 12:00:00;1.53;KWH
25-02-2021 12:00:00;25-02-2021 13:00:00;1.664;KWH
25-02-2021 13:00:00;25-02-2021 14:00:00;1.226;KWH
25-02-2021 14:00:00;25-02-2021 15:00:00;0.723;KWH
25-02-2021 15:00:00;25-02-2021 16:00:00;0.087;KWH
25-02-2021 16:00:00;25-02-2021 17:00:00;0.02;KWH
25-02-2021 17:00:00;25-02-2021 18:00:00;0;KWH
25-02-2021 18:00:00;25-02-2021 19:00:00;0;KWH
25-02-2021 19:00:00;25-02-2021 20:00:00;0;KWH
25-02-2021 20:00:00;25-02-2021 21:00:00;0;KWH
25-02-2021 21:00:00;25-02-2021 22:00:00;0;KWH
25-02-2021 22:00:00;25-02-2021 23:00:00;0;KWH
25-02-2021 23:00:00;26-02-2021 00:00:00;0;KWH
26-02-2021 00:00:00;26-02-2021 01:00:00;0;KWH
26-02-2021 01:00:00;26-02-2021 02:00:00;0;KWH
26-02-2021 02:00:00;26-02-2021 03:00:00;0;KWH
26-02-2021 03:00:00;26-02-2021 04:00:00;0;KWH
26-02-2021 04:00:00;26-02-2021 05:00:00;0;KWH
26-02-2021 05:00:00;26-02-2021 06:00:00;0;KWH
26-02-2021 06:00:00;26-02-2021 07:00:00;0;KWH
26-02-2021 07:00:00;26-02-2021 08:00:00;0;KWH
26-02-2021 08:00:00;26-02-2021 09:00:00;0.281;KWH
26-02-2021 09:00:00;26-02-2021 10:00:00;0.607;KWH
26-02-2021 10:00:00;26-02-2021 11:00:00;1.21;KWH
26-02-2021 11:00:00;26-02-2021 12:00:00;1.531;KWH
26-02-2021 12:00:00;26-02-2021 13:00:00;1.736;KWH
26-02-2021 13:00:00;26-02-2021 14:00:00;1.003;KWH
26-02-2021 14:00:00;26-02-2021 15:00:00;1.287;KWH
26-02-2021 15:00:00;26-02-2021 16:00:00;0.541;KWH
26-02-2021 16:00:00;26-02-2021 17:00:00;0.119;KWH
26-02-2021 17:00:00;26-02-2021 18:00:00;0;KWH
26-02-2021 18:00:00;26-02-2021 19:00:00;0;KWH
26-02-2021 19:00:00;26-02-2021 20:00:00;0;KWH
26-02-2021 20:00:00;26-02-2021 21:00:00;0;KWH
26-02-2021 21:00:00;26-02-2021 22:00:00;0;KWH
26-02-2021 22:00:00;26-02-2021 23:00:00;0;KWH
26-02-2021 23:00:00;27-02-2021 00:00:00;0;KWH
27-02-2021 00:00:00;27-02-2021 01:00:00;0;KWH
27-02-2021 01:00:00;27-02-2021 02:00:00;0;KWH
27-02-2021 02:00:00;27-02-2021 03:00:00;0;KWH
27-02-2021 03:00:00;27-02-2021 04:00:00;0;KWH
27-02-2021 04:00:00;27-02-2021 05:00:00;0;KWH
27-02-2021 05:00:00;27-02-2021 06:00:00;0;KWH
27-02-2021 06:00:00;27-02-2021 07:00:00;0;KWH
27-02-2021 07:00:00;27-02-2021 08:00:00;0.071;KWH
27-02-2021 08:00:00;27-02-2021 09:00:00;0.458;KWH
27-02-2021 09:00:00;27-02-2021 10:00:00;1.175;KWH
27-02-2021 10:00:00;27-02-2021 11:00:00;1.612;KWH
27-02-2021 11:00:00;27-02-2021 12:00:00;1.769;KWH
27-02-2021 12:00:00;27-02-2021 13:00:00;1.761;KWH
27-02-2021 13:00:00;27-02-2021 14:00:00;1.623;KWH
27-02-2021 14:00:00;27-02-2021 15:00:00;1.449;KWH
27-02-2021 15:00:00;27-02-2021 16:00:00;1.117;KWH
27-02-2021 16:00:00;27-02-2021 17:00:00;0.222;KWH
27-02-2021 17:00:00;27-02-2021 18:00:00;0;KWH
27-02-2021 18:00:00;27-02-2021 19:00:00;0;KWH
27-02-2021 19:00:00;27-02-2021 20:00:00;0;KWH
27-02-2021 20:00:00;27-02-2021 21:00:00;0;KWH
27-02-2021 21:00:00;27-02-2021 22:00:00;0;KWH
27-02-2021 22:00:00;27-02-2021 23:00:00;0;KWH
27-02-2021 23:00:00;28-02-2021 00:00:00;0;KWH
28-02-2021 00:00:00;28-02-2021 01:00:00;0;KWH
28-02-2021 01:00:00;28-02-2021 02:00:00;0;KWH
28-02-2021 02:00:00;28-02-2021 03:00:00;0;KWH
28-02-2021 03:00:00;28-02-2021 04:00:00;0;KWH
28-02-2021 04:00:00;28-02-2021 05:00:00;0;KWH
28-02-2021 05:00:00;28-02-2021 06:00:00;0;KWH
28-02-2021 06:00:00;28-02-2021 07:00:00;0;KWH
28-02-2021 07:00:00;28-02-2021 08:00:00;0.001;KWH
28-02-2021 08:00:00;28-02-2021 09:00:00;0.062;KWH
28-02-2021 09:00:00;28-02-2021 10:00:00;0.203;KWH
28-02-2021 10:00:00;28-02-2021 11:00:00;0.357;KWH
28-02-2021 11:00:00;28-02-2021 12:00:00;0.64;KWH
28-02-2021 12:00:00;28-02-2021 13:00:00;0.492;KWH
28-02-2021 13:00:00;28-02-2021 14:00:00;0.757;KWH
28-02-2021 14:00:00;28-02-2021 15:00:00;1.082;KWH
28-02-2021 15:00:00;28-02-2021 16:00:00;0.777;KWH
28-02-2021 16:00:00;28-02-2021 17:00:00;0.034;KWH
28-02-2021 17:00:00;28-02-2021 18:00:00;0;KWH
28-02-2021 18:00:00;28-02-2021 19:00:00;0;KWH
28-02-2021 19:00:00;28-02-2021 20:00:00;0;KWH
28-02-2021 20:00:00;28-02-2021 21:00:00;0;KWH
28-02-2021 21:00:00;28-02-2021 22:00:00;0;KWH
28-02-2021 22:00:00;28-02-2021 23:00:00;0;KWH
28-02-2021 23:00:00;01-03-2021 00:00:00;0;KWH
01-03-2021 00:00:00;01-03-2021 01:00:00;0;KWH
01-03-2021 01:00:00;01-03-2021 02:00:00;0;KWH
01-03-2021 02:00:00;01-03-2021 03:00:00;0;KWH
01-03-2021 03:00:00;01-03-2021 04:00:00;0;KWH
01-03-2021 04:00:00;01-03-2021 05:00:00;0;KWH
01-03-2021 05:00:00;01-03-2021 06:00:00;0;KWH
01-03-2021 06:00:00;01-03-2021 07:00:00;0;KWH
01-03-2021 07:00:00;01-03-2021 08:00:00;0;KWH
01-03-2021 08:00:00;01-03-2021 09:00:00;0;KWH
01-03-2021 09:00:00;01-03-2021 10:00:00;0.035;KWH
01-03-2021 10:00:00;01-03-2021 11:00:00;0.364;KWH
01-03-2021 11:00:00;01-03-2021 12:00:00;1.095;KWH
01-03-2021 12:00:00;01-03-2021 13:00:00;1.072;KWH
01-03-2021 13:00:00;01-03-2021 14:00:00;1.218;KWH
01-03-2021 14:00:00;01-03-2021 15:00:00;1.382;KWH
01-03-2021 15:00:00;01-03-2021 16:00:00;0.95;KWH
01-03-2021 16:00:00;01-03-2021 17:00:00;0.206;KWH
01-03-2021 17:00:00;01-03-2021 18:00:00;0;KWH
01-03-2021 18:00:00;01-03-2021 19:00:00;0;KWH
01-03-2021 19:00:00;01-03-2021 20:00:00;0;KWH
01-03-2021 20:00:00;01-03-2021 21:00:00;0;KWH
01-03-2021 21:00:00;01-03-2021 22:00:00;0;KWH
01-03-2021 22:00:00;01-03-2021 23:00:00;0;KWH
01-03-2021 23:00:00;02-03-2021 00:00:00;0;KWH
02-03-2021 00:00:00;02-03-2021 01:00:00;0;KWH
02-03-2021 01:00:00;02-03-2021 02:00:00;0;KWH
02-03-2021 02:00:00;02-03-2021 03:00:00;0;KWH
02-03-2021 03:00:00;02-03-2021 04:00:00;0;KWH
02-03-2021 04:00:00;02-03-2021 05:00:00;0;KWH
02-03-2021 05:00:00;02-03-2021 06:00:00;0;KWH
02-03-2021 06:00:00;02-03-2021 07:00:00;0;KWH
02-03-2021 07:00:00;02-03-2021 08:00:00;0;KWH
02-03-2021 08:00:00;02-03-2021 09:00:00;0;KWH
02-03-2021 09:00:00;02-03-2021 10:00:00;0.001;KWH
02-03-2021 10:00:00;02-03-2021 11:00:00;0.127;KWH
02-03-2021 11:00:00;02-03-2021 12:00:00;0.266;KWH
02-03-2021 12:00:00;02-03-2021 13:00:00;0.176;KWH
02-03-2021 13:00:00;02-03-2021 14:00:00;0.233;KWH
02-03-2021 14:00:00;02-03-2021 15:00:00;0.108;KWH
02-03-2021 15:00:00;02-03-2021 16:00:00;0.039;KWH
02-03-2021 16:00:00;02-03-2021 17:00:00;0;KWH
02-03-2021 17:00:00;02-03-2021 18:00:00;0;KWH
02-03-2021 18:00:00;02-03-2021 19:00:00;0;KWH
02-03-2021 19:00:00;02-03-2021 20:00:00;0;KWH
02-03-2021 20:00:00;02-03-2021 21:00:00;0;KWH
02-03-2021 21:00:00;02-03-2021 22:00:00;0;KWH
02-03-2021 22:00:00;02-03-2021 23:00:00;0;KWH
02-03-2021 23:00:00;03-03-2021 00:00:00;0;KWH
03-03-2021 00:00:00;03-03-2021 01:00:00;0;KWH
03-03-2021 01:00:00;03-03-2021 02:00:00;0;KWH
03-03-2021 02:00:00;03-03-2021 03:00:00;0;KWH
03-03-2021 03:00:00;03-03-2021 04:00:00;0;KWH
03-03-2021 04:00:00;03-03-2021 05:00:00;0;KWH
03-03-2021 05:00:00;03-03-2021 06:00:00;0;KWH
03-03-2021 06:00:00;03-03-2021 07:00:00;0;KWH
03-03-2021 07:00:00;03-03-2021 08:00:00;0;KWH
03-03-2021 08:00:00;03-03-2021 09:00:00;0.001;KWH
03-03-2021 09:00:00;03-03-2021 10:00:00;0.115;KWH
03-03-2021 10:00:00;03-03-2021 11:00:00;0.345;KWH
03-03-2021 11:00:00;03-03-2021 12:00:00;0.414;KWH
03-03-2021 12:00:00;03-03-2021 13:00:00;0.599;KWH
03-03-2021 13:00:00;03-03-2021 14:00:00;0.43;KWH
03-03-2021 14:00:00;03-03-2021 15:00:00;0.407;KWH
03-03-2021 15:00:00;03-03-2021 16:00:00;0.252;KWH
03-03-2021 16:00:00;03-03-2021 17:00:00;0.013;KWH
03-03-2021 17:00:00;03-03-2021 18:00:00;0;KWH
03-03-2021 18:00:00;03-03-2021 19:00:00;0;KWH
03-03-2021 19:00:00;03-03-2021 20:00:00;0;KWH
03-03-2021 20:00:00;03-03-2021 21:00:00;0;KWH
03-03-2021 21:00:00;03-03-2021 22:00:00;0;KWH
03-03-2021 22:00:00;03-03-2021 23:00:00;0;KWH
03-03-2021 23:00:00;04-03-2021 00:00:00;0;KWH
04-03-2021 00:00:00;04-03-2021 01:00:00;0;KWH
04-03-2021 01:00:00;04-03-2021 02:00:00;0;KWH
04-03-2021 02:00:00;04-03-2021 03:00:00;0;KWH
04-03-2021 03:00:00;04-03-2021 04:00:00;0;KWH
04-03-2021 04:00:00;04-03-2021 05:00:00;0;KWH
04-03-2021 05:00:00;04-03-2021 06:00:00;0;KWH
04-03-2021 06:00:00;04-03-2021 07:00:00;0;KWH
04-03-2021 07:00:00;04-03-2021 08:00:00;0;KWH
04-03-2021 08:00:00;04-03-2021 09:00:00;0;KWH
04-03-2021 09:00:00;04-03-2021 10:00:00;0;KWH
04-03-2021 10:00:00;04-03-2021 11:00:00;0.128;KWH
04-03-2021 11:00:00;04-03-2021 12:00:00;0.38;KWH
04-03-2021 12:00:00;04-03-2021 13:00:00;0.557;KWH
04-03-2021 13:00:00;04-03-2021 14:00:00;0.547;KWH
04-03-2021 14:00:00;04-03-2021 15:00:00;0.912;KWH
04-03-2021 15:00:00;04-03-2021 16:00:00;1.063;KWH
04-03-2021 16:00:00;04-03-2021 17:00:00;0.136;KWH
04-03-2021 17:00:00;04-03-2021 18:00:00;0;KWH
04-03-2021 18:00:00;04-03-2021 19:00:00;0;KWH
04-03-2021 19:00:00;04-03-2021 20:00:00;0;KWH
04-03-2021 20:00:00;04-03-2021 21:00:00;0;KWH
04-03-2021 21:00:00;04-03-2021 22:00:00;0;KWH
04-03-2021 22:00:00;04-03-2021 23:00:00;0;KWH
04-03-2021 23:00:00;05-03-2021 00:00:00;0;KWH
05-03-2021 00:00:00;05-03-2021 01:00:00;0;KWH
05-03-2021 01:00:00;05-03-2021 02:00:00;0;KWH
05-03-2021 02:00:00;05-03-2021 03:00:00;0;KWH
05-03-2021 03:00:00;05-03-2021 04:00:00;0;KWH
05-03-2021 04:00:00;05-03-2021 05:00:00;0;KWH
05-03-2021 05:00:00;05-03-2021 06:00:00;0;KWH
05-03-2021 06:00:00;05-03-2021 07:00:00;0;KWH
05-03-2021 07:00:00;05-03-2021 08:00:00;0;KWH
05-03-2021 08:00:00;05-03-2021 09:00:00;0.207;KWH
05-03-2021 09:00:00;05-03-2021 10:00:00;0.92;KWH
05-03-2021 10:00:00;05-03-2021 11:00:00;0.983;KWH
05-03-2021 11:00:00;05-03-2021 12:00:00;1.686;KWH
05-03-2021 12:00:00;05-03-2021 13:00:00;1.945;KWH
05-03-2021 13:00:00;05-03-2021 14:00:00;1.916;KWH
05-03-2021 14:00:00;05-03-2021 15:00:00;1.703;KWH
05-03-2021 15:00:00;05-03-2021 16:00:00;1.222;KWH
05-03-2021 16:00:00;05-03-2021 17:00:00;0.316;KWH
05-03-2021 17:00:00;05-03-2021 18:00:00;0;KWH
05-03-2021 18:00:00;05-03-2021 19:00:00;0;KWH
05-03-2021 19:00:00;05-03-2021 20:00:00;0;KWH
05-03-2021 20:00:00;05-03-2021 21:00:00;0;KWH
05-03-2021 21:00:00;05-03-2021 22:00:00;0;KWH
05-03-2021 22:00:00;05-03-2021 23:00:00;0;KWH
05-03-2021 23:00:00;06-03-2021 00:00:00;0;KWH
06-03-2021 00:00:00;06-03-2021 01:00:00;0;KWH
06-03-2021 01:00:00;06-03-2021 02:00:00;0;KWH
06-03-2021 02:00:00;06-03-2021 03:00:00;0;KWH
06-03-2021 03:00:00;06-03-2021 04:00:00;0;KWH
06-03-2021 04:00:00;06-03-2021 05:00:00;0;KWH
06-03-2021 05:00:00;06-03-2021 06:00:00;0;KWH
06-03-2021 06:00:00;06-03-2021 07:00:00;0;KWH
06-03-2021 07:00:00;06-03-2021 08:00:00;0;KWH
06-03-2021 08:00:00;06-03-2021 09:00:00;0.008;KWH
06-03-2021 09:00:00;06-03-2021 10:00:00;0.563;KWH
06-03-2021 10:00:00;06-03-2021 11:00:00;1.408;KWH
06-03-2021 11:00:00;06-03-2021 12:00:00;1.123;KWH
06-03-2021 12:00:00;06-03-2021 13:00:00;0.547;KWH
06-03-2021 13:00:00;06-03-2021 14:00:00;0.554;KWH
06-03-2021 14:00:00;06-03-2021 15:00:00;0.282;KWH
06-03-2021 15:00:00;06-03-2021 16:00:00;0.315;KWH
06-03-2021 16:00:00;06-03-2021 17:00:00;0.02;KWH
06-03-2021 17:00:00;06-03-2021 18:00:00;0;KWH
06-03-2021 18:00:00;06-03-2021 19:00:00;0;KWH
06-03-2021 19:00:00;06-03-2021 20:00:00;0;KWH
06-03-2021 20:00:00;06-03-2021 21:00:00;0;KWH
06-03-2021 21:00:00;06-03-2021 22:00:00;0;KWH
06-03-2021 22:00:00;06-03-2021 23:00:00;0;KWH
06-03-2021 23:00:00;07-03-2021 00:00:00;0;KWH
07-03-2021 00:00:00;07-03-2021 01:00:00;0;KWH
07-03-2021 01:00:00;07-03-2021 02:00:00;0;KWH
07-03-2021 02:00:00;07-03-2021 03:00:00;0;KWH
07-03-2021 03:00:00;07-03-2021 04:00:00;0;KWH
07-03-2021 04:00:00;07-03-2021 05:00:00;0;KWH
07-03-2021 05:00:00;07-03-2021 06:00:00;0;KWH
07-03-2021 06:00:00;07-03-2021 07:00:00;0;KWH
07-03-2021 07:00:00;07-03-2021 08:00:00;0;KWH
07-03-2021 08:00:00;07-03-2021 09:00:00;0;KWH
07-03-2021 09:00:00;07-03-2021 10:00:00;0.086;KWH
07-03-2021 10:00:00;07-03-2021 11:00:00;0.083;KWH
07-03-2021 11:00:00;07-03-2021 12:00:00;0.333;KWH
07-03-2021 12:00:00;07-03-2021 13:00:00;1.223;KWH
07-03-2021 13:00:00;07-03-2021 14:00:00;1.457;KWH
07-03-2021 14:00:00;07-03-2021 15:00:00;0.764;KWH
07-03-2021 15:00:00;07-03-2021 16:00:00;1.145;KWH
07-03-2021 16:00:00;07-03-2021 17:00:00;0.365;KWH
07-03-2021 17:00:00;07-03-2021 18:00:00;0.017;KWH
07-03-2021 18:00:00;07-03-2021 19:00:00;0;KWH
07-03-2021 19:00:00;07-03-2021 20:00:00;0;KWH
07-03-2021 20:00:00;07-03-2021 21:00:00;0;KWH
07-03-2021 21:00:00;07-03-2021 22:00:00;0;KWH
07-03-2021 22:00:00;07-03-2021 23:00:00;0;KWH
07-03-2021 23:00:00;08-03-2021 00:00:00;0;KWH
08-03-2021 00:00:00;08-03-2021 01:00:00;0;KWH
08-03-2021 01:00:00;08-03-2021 02:00:00;0;KWH
08-03-2021 02:00:00;08-03-2021 03:00:00;0;KWH
08-03-2021 03:00:00;08-03-2021 04:00:00;0;KWH
08-03-2021 04:00:00;08-03-2021 05:00:00;0;KWH
08-03-2021 05:00:00;08-03-2021 06:00:00;0;KWH
08-03-2021 06:00:00;08-03-2021 07:00:00;0;KWH
08-03-2021 07:00:00;08-03-2021 08:00:00;0.048;KWH
08-03-2021 08:00:00;08-03-2021 09:00:00;0.626;KWH
08-03-2021 09:00:00;08-03-2021 10:00:00;1.292;KWH
08-03-2021 10:00:00;08-03-2021 11:00:00;1.577;KWH
08-03-2021 11:00:00;08-03-2021 12:00:00;1.898;KWH
08-03-2021 12:00:00;08-03-2021 13:00:00;1.95;KWH
08-03-2021 13:00:00;08-03-2021 14:00:00;1.822;KWH
08-03-2021 14:00:00;08-03-2021 15:00:00;1.708;KWH
08-03-2021 15:00:00;08-03-2021 16:00:00;1.278;KWH
08-03-2021 16:00:00;08-03-2021 17:00:00;0.453;KWH
08-03-2021 17:00:00;08-03-2021 18:00:00;0.007;KWH
08-03-2021 18:00:00;08-03-2021 19:00:00;0;KWH
08-03-2021 19:00:00;08-03-2021 20:00:00;0;KWH
08-03-2021 20:00:00;08-03-2021 21:00:00;0;KWH
08-03-2021 21:00:00;08-03-2021 22:00:00;0;KWH
08-03-2021 22:00:00;08-03-2021 23:00:00;0;KWH
08-03-2021 23:00:00;09-03-2021 00:00:00;0;KWH
09-03-2021 00:00:00;09-03-2021 01:00:00;0;KWH
09-03-2021 01:00:00;09-03-2021 02:00:00;0;KWH
09-03-2021 02:00:00;09-03-2021 03:00:00;0;KWH
09-03-2021 03:00:00;09-03-2021 04:00:00;0;KWH
09-03-2021 04:00:00;09-03-2021 05:00:00;0;KWH
09-03-2021 05:00:00;09-03-2021 06:00:00;0;KWH
09-03-2021 06:00:00;09-03-2021 07:00:00;0;KWH
09-03-2021 07:00:00;09-03-2021 08:00:00;0.088;KWH
09-03-2021 08:00:00;09-03-2021 09:00:00;0.647;KWH
09-03-2021 09:00:00;09-03-2021 10:00:00;1.345;KWH
09-03-2021 10:00:00;09-03-2021 11:00:00;1.786;KWH
09-03-2021 11:00:00;09-03-2021 12:00:00;1.955;KWH
09-03-2021 12:00:00;09-03-2021 13:00:00;2.038;KWH
09-03-2021 13:00:00;09-03-2021 14:00:00;2.001;KWH
09-03-2021 14:00:00;09-03-2021 15:00:00;1.245;KWH
09-03-2021 15:00:00;09-03-2021 16:00:00;0.939;KWH
09-03-2021 16:00:00;09-03-2021 17:00:00;0.486;KWH
09-03-2021 17:00:00;09-03-2021 18:00:00;0.048;KWH
09-03-2021 18:00:00;09-03-2021 19:00:00;0;KWH
09-03-2021 19:00:00;09-03-2021 20:00:00;0;KWH
