Fra_dato;Til_dato;Maengde;Maaleenhed
22-06-2021 16:00:00;22-06-2021 17:00:00;0.084;KWH
22-06-2021 17:00:00;22-06-2021 18:00:00;0.256;KWH
22-06-2021 18:00:00;22-06-2021 19:00:00;0.119;KWH
22-06-2021 19:00:00;22-06-2021 20:00:00;0.074;KWH
22-06-2021 20:00:00;22-06-2021 21:00:00;0.21;KWH
22-06-2021 21:00:00;22-06-2021 22:00:00;0.276;KWH
22-06-2021 22:00:00;22-06-2021 23:00:00;0.318;KWH
22-06-2021 23:00:00;23-06-2021 00:00:00;0.172;KWH
23-06-2021 00:00:00;23-06-2021 01:00:00;0.176;KWH
23-06-2021 01:00:00;23-06-2021 02:00:00;0.197;KWH
23-06-2021 02:00:00;23-06-2021 03:00:00;0.163;KWH
23-06-2021 03:00:00;23-06-2021 04:00:00;0.177;KWH
23-06-2021 04:00:00;23-06-2021 05:00:00;0.167;KWH
23-06-2021 05:00:00;23-06-2021 06:00:00;0.162;KWH
23-06-2021 06:00:00;23-06-2021 07:00:00;0.232;KWH
23-06-2021 07:00:00;23-06-2021 08:00:00;0.087;KWH
23-06-2021 08:00:00;23-06-2021 09:00:00;0.159;KWH
23-06-2021 09:00:00;23-06-2021 10:00:00;0.176;KWH
23-06-2021 10:00:00;23-06-2021 11:00:00;0.499;KWH
23-06-2021 11:00:00;23-06-2021 12:00:00;0.091;KWH
23-06-2021 12:00:00;23-06-2021 13:00:00;0.091;KWH
23-06-2021 13:00:00;23-06-2021 14:00:00;0.063;KWH
23-06-2021 14:00:00;23-06-2021 15:00:00;0.08;KWH
23-06-2021 15:00:00;23-06-2021 16:00:00;0.108;KWH
23-06-2021 16:00:00;23-06-2021 17:00:00;0.064;KWH
23-06-2021 17:00:00;23-06-2021 18:00:00;0.398;KWH
23-06-2021 18:00:00;23-06-2021 19:00:00;0.333;KWH
23-06-2021 19:00:00;23-06-2021 20:00:00;0.289;KWH
23-06-2021 20:00:00;23-06-2021 21:00:00;0.349;KWH
23-06-2021 21:00:00;23-06-2021 22:00:00;0.344;KWH
23-06-2021 22:00:00;23-06-2021 23:00:00;0.317;KWH
23-06-2021 23:00:00;24-06-2021 00:00:00;0.263;KWH
24-06-2021 00:00:00;24-06-2021 01:00:00;0.176;KWH
24-06-2021 01:00:00;24-06-2021 02:00:00;0.161;KWH
24-06-2021 02:00:00;24-06-2021 03:00:00;0.16;KWH
24-06-2021 03:00:00;24-06-2021 04:00:00;0.198;KWH
24-06-2021 04:00:00;24-06-2021 05:00:00;0.166;KWH
24-06-2021 05:00:00;24-06-2021 06:00:00;0.149;KWH
24-06-2021 06:00:00;24-06-2021 07:00:00;0.214;KWH
24-06-2021 07:00:00;24-06-2021 08:00:00;0.204;KWH
24-06-2021 08:00:00;24-06-2021 09:00:00;0.261;KWH
24-06-2021 09:00:00;24-06-2021 10:00:00;0.096;KWH
24-06-2021 10:00:00;24-06-2021 11:00:00;0.061;KWH
24-06-2021 11:00:00;24-06-2021 12:00:00;0.065;KWH
24-06-2021 12:00:00;24-06-2021 13:00:00;0.072;KWH
24-06-2021 13:00:00;24-06-2021 14:00:00;0.1;KWH
24-06-2021 14:00:00;24-06-2021 15:00:00;0.097;KWH
24-06-2021 15:00:00;24-06-2021 16:00:00;0.1;KWH
24-06-2021 16:00:00;24-06-2021 17:00:00;0.119;KWH
24-06-2021 17:00:00;24-06-2021 18:00:00;0.08;KWH
24-06-2021 18:00:00;24-06-2021 19:00:00;0.102;KWH
24-06-2021 19:00:00;24-06-2021 20:00:00;0.252;KWH
24-06-2021 20:00:00;24-06-2021 21:00:00;0.413;KWH
24-06-2021 21:00:00;24-06-2021 22:00:00;0.363;KWH
24-06-2021 22:00:00;24-06-2021 23:00:00;0.245;KWH
24-06-2021 23:00:00;25-06-2021 00:00:00;0.198;KWH
25-06-2021 00:00:00;25-06-2021 01:00:00;0.179;KWH
25-06-2021 01:00:00;25-06-2021 02:00:00;0.184;KWH
25-06-2021 02:00:00;25-06-2021 03:00:00;0.194;KWH
25-06-2021 03:00:00;25-06-2021 04:00:00;0.166;KWH
25-06-2021 04:00:00;25-06-2021 05:00:00;0.169;KWH
25-06-2021 05:00:00;25-06-2021 06:00:00;0.185;KWH
25-06-2021 06:00:00;25-06-2021 07:00:00;0.282;KWH
25-06-2021 07:00:00;25-06-2021 08:00:00;0.095;KWH
25-06-2021 08:00:00;25-06-2021 09:00:00;0.069;KWH
25-06-2021 09:00:00;25-06-2021 10:00:00;0.102;KWH
25-06-2021 10:00:00;25-06-2021 11:00:00;0.059;KWH
25-06-2021 11:00:00;25-06-2021 12:00:00;0.067;KWH
25-06-2021 12:00:00;25-06-2021 13:00:00;0.061;KWH
25-06-2021 13:00:00;25-06-2021 14:00:00;0.104;KWH
25-06-2021 14:00:00;25-06-2021 15:00:00;0.061;KWH
25-06-2021 15:00:00;25-06-2021 16:00:00;0.069;KWH
25-06-2021 16:00:00;25-06-2021 17:00:00;0.103;KWH
25-06-2021 17:00:00;25-06-2021 18:00:00;0.121;KWH
25-06-2021 18:00:00;25-06-2021 19:00:00;0.189;KWH
25-06-2021 19:00:00;25-06-2021 20:00:00;0.095;KWH
25-06-2021 20:00:00;25-06-2021 21:00:00;0.152;KWH
25-06-2021 21:00:00;25-06-2021 22:00:00;0.255;KWH
25-06-2021 22:00:00;25-06-2021 23:00:00;0.212;KWH
25-06-2021 23:00:00;26-06-2021 00:00:00;0.165;KWH
26-06-2021 00:00:00;26-06-2021 01:00:00;0.157;KWH
26-06-2021 01:00:00;26-06-2021 02:00:00;0.204;KWH
26-06-2021 02:00:00;26-06-2021 03:00:00;0.185;KWH
26-06-2021 03:00:00;26-06-2021 04:00:00;0.139;KWH
26-06-2021 04:00:00;26-06-2021 05:00:00;0.183;KWH
26-06-2021 05:00:00;26-06-2021 06:00:00;0.185;KWH
26-06-2021 06:00:00;26-06-2021 07:00:00;0.086;KWH
26-06-2021 07:00:00;26-06-2021 08:00:00;0.427;KWH
26-06-2021 08:00:00;26-06-2021 09:00:00;0.299;KWH
26-06-2021 09:00:00;26-06-2021 10:00:00;0.271;KWH
26-06-2021 10:00:00;26-06-2021 11:00:00;0.241;KWH
26-06-2021 11:00:00;26-06-2021 12:00:00;0.068;KWH
26-06-2021 12:00:00;26-06-2021 13:00:00;0.113;KWH
26-06-2021 13:00:00;26-06-2021 14:00:00;0.098;KWH
26-06-2021 14:00:00;26-06-2021 15:00:00;0.083;KWH
26-06-2021 15:00:00;26-06-2021 16:00:00;0.121;KWH
26-06-2021 16:00:00;26-06-2021 17:00:00;0.072;KWH
26-06-2021 17:00:00;26-06-2021 18:00:00;0.434;KWH
26-06-2021 18:00:00;26-06-2021 19:00:00;0.152;KWH
26-06-2021 19:00:00;26-06-2021 20:00:00;0.136;KWH
26-06-2021 20:00:00;26-06-2021 21:00:00;0.261;KWH
26-06-2021 21:00:00;26-06-2021 22:00:00;0.26;KWH
26-06-2021 22:00:00;26-06-2021 23:00:00;0.296;KWH
26-06-2021 23:00:00;27-06-2021 00:00:00;0.252;KWH
27-06-2021 00:00:00;27-06-2021 01:00:00;0.186;KWH
27-06-2021 01:00:00;27-06-2021 02:00:00;0.192;KWH
27-06-2021 02:00:00;27-06-2021 03:00:00;0.159;KWH
27-06-2021 03:00:00;27-06-2021 04:00:00;0.155;KWH
27-06-2021 04:00:00;27-06-2021 05:00:00;0.234;KWH
27-06-2021 05:00:00;27-06-2021 06:00:00;0.208;KWH
27-06-2021 06:00:00;27-06-2021 07:00:00;0.079;KWH
27-06-2021 07:00:00;27-06-2021 08:00:00;0.342;KWH
27-06-2021 08:00:00;27-06-2021 09:00:00;0.093;KWH
27-06-2021 09:00:00;27-06-2021 10:00:00;0.076;KWH
27-06-2021 10:00:00;27-06-2021 11:00:00;0.18;KWH
27-06-2021 11:00:00;27-06-2021 12:00:00;0.077;KWH
27-06-2021 12:00:00;27-06-2021 13:00:00;0.12;KWH
27-06-2021 13:00:00;27-06-2021 14:00:00;0.167;KWH
27-06-2021 14:00:00;27-06-2021 15:00:00;0.374;KWH
27-06-2021 15:00:00;27-06-2021 16:00:00;0.16;KWH
27-06-2021 16:00:00;27-06-2021 17:00:00;0.494;KWH
27-06-2021 17:00:00;27-06-2021 18:00:00;1.044;KWH
27-06-2021 18:00:00;27-06-2021 19:00:00;0.225;KWH
27-06-2021 19:00:00;27-06-2021 20:00:00;0.729;KWH
27-06-2021 20:00:00;27-06-2021 21:00:00;0.504;KWH
27-06-2021 21:00:00;27-06-2021 22:00:00;0.273;KWH
27-06-2021 22:00:00;27-06-2021 23:00:00;0.305;KWH
27-06-2021 23:00:00;28-06-2021 00:00:00;0.217;KWH
28-06-2021 00:00:00;28-06-2021 01:00:00;0.182;KWH
28-06-2021 01:00:00;28-06-2021 02:00:00;0.194;KWH
28-06-2021 02:00:00;28-06-2021 03:00:00;0.181;KWH
28-06-2021 03:00:00;28-06-2021 04:00:00;0.197;KWH
28-06-2021 04:00:00;28-06-2021 05:00:00;0.153;KWH
28-06-2021 05:00:00;28-06-2021 06:00:00;0.131;KWH
28-06-2021 06:00:00;28-06-2021 07:00:00;0.158;KWH
28-06-2021 07:00:00;28-06-2021 08:00:00;0.072;KWH
28-06-2021 08:00:00;28-06-2021 09:00:00;0.069;KWH
28-06-2021 09:00:00;28-06-2021 10:00:00;0.101;KWH
28-06-2021 10:00:00;28-06-2021 11:00:00;0.07;KWH
28-06-2021 11:00:00;28-06-2021 12:00:00;0.069;KWH
28-06-2021 12:00:00;28-06-2021 13:00:00;0.106;KWH
28-06-2021 13:00:00;28-06-2021 14:00:00;0.066;KWH
28-06-2021 14:00:00;28-06-2021 15:00:00;0.081;KWH
28-06-2021 15:00:00;28-06-2021 16:00:00;0.137;KWH
28-06-2021 16:00:00;28-06-2021 17:00:00;0.252;KWH
28-06-2021 17:00:00;28-06-2021 18:00:00;1.01;KWH
28-06-2021 18:00:00;28-06-2021 19:00:00;0.621;KWH
28-06-2021 19:00:00;28-06-2021 20:00:00;0.249;KWH
28-06-2021 20:00:00;28-06-2021 21:00:00;0.346;KWH
28-06-2021 21:00:00;28-06-2021 22:00:00;0.292;KWH
28-06-2021 22:00:00;28-06-2021 23:00:00;0.271;KWH
28-06-2021 23:00:00;29-06-2021 00:00:00;0.156;KWH
29-06-2021 00:00:00;29-06-2021 01:00:00;0.141;KWH
29-06-2021 01:00:00;29-06-2021 02:00:00;0.124;KWH
29-06-2021 02:00:00;29-06-2021 03:00:00;0.152;KWH
29-06-2021 03:00:00;29-06-2021 04:00:00;0.152;KWH
29-06-2021 04:00:00;29-06-2021 05:00:00;0.107;KWH
29-06-2021 05:00:00;29-06-2021 06:00:00;0.107;KWH
29-06-2021 06:00:00;29-06-2021 07:00:00;0.056;KWH
29-06-2021 07:00:00;29-06-2021 08:00:00;0.079;KWH
29-06-2021 08:00:00;29-06-2021 09:00:00;0.032;KWH
29-06-2021 09:00:00;29-06-2021 10:00:00;0.062;KWH
29-06-2021 10:00:00;29-06-2021 11:00:00;0.029;KWH
29-06-2021 11:00:00;29-06-2021 12:00:00;0.058;KWH
29-06-2021 12:00:00;29-06-2021 13:00:00;0.026;KWH
29-06-2021 13:00:00;29-06-2021 14:00:00;0.06;KWH
29-06-2021 14:00:00;29-06-2021 15:00:00;0.026;KWH
29-06-2021 15:00:00;29-06-2021 16:00:00;0.054;KWH
29-06-2021 16:00:00;29-06-2021 17:00:00;0.068;KWH
29-06-2021 17:00:00;29-06-2021 18:00:00;0.26;KWH
29-06-2021 18:00:00;29-06-2021 19:00:00;0.166;KWH
29-06-2021 19:00:00;29-06-2021 20:00:00;0.124;KWH
29-06-2021 20:00:00;29-06-2021 21:00:00;0.274;KWH
29-06-2021 21:00:00;29-06-2021 22:00:00;0.261;KWH
29-06-2021 22:00:00;29-06-2021 23:00:00;0.226;KWH
29-06-2021 23:00:00;30-06-2021 00:00:00;0.127;KWH
30-06-2021 00:00:00;30-06-2021 01:00:00;0.15;KWH
30-06-2021 01:00:00;30-06-2021 02:00:00;0.154;KWH
30-06-2021 02:00:00;30-06-2021 03:00:00;0.148;KWH
30-06-2021 03:00:00;30-06-2021 04:00:00;0.141;KWH
30-06-2021 04:00:00;30-06-2021 05:00:00;0.126;KWH
30-06-2021 05:00:00;30-06-2021 06:00:00;0.159;KWH
30-06-2021 06:00:00;30-06-2021 07:00:00;0.267;KWH
30-06-2021 07:00:00;30-06-2021 08:00:00;0.74;KWH
30-06-2021 08:00:00;30-06-2021 09:00:00;0.067;KWH
30-06-2021 09:00:00;30-06-2021 10:00:00;0.038;KWH
30-06-2021 10:00:00;30-06-2021 11:00:00;0.028;KWH
30-06-2021 11:00:00;30-06-2021 12:00:00;0.024;KWH
30-06-2021 12:00:00;30-06-2021 13:00:00;0.068;KWH
30-06-2021 13:00:00;30-06-2021 14:00:00;0.023;KWH
30-06-2021 14:00:00;30-06-2021 15:00:00;0.068;KWH
30-06-2021 15:00:00;30-06-2021 16:00:00;0.021;KWH
30-06-2021 16:00:00;30-06-2021 17:00:00;0.032;KWH
30-06-2021 17:00:00;30-06-2021 18:00:00;0.161;KWH
30-06-2021 18:00:00;30-06-2021 19:00:00;1.2;KWH
30-06-2021 19:00:00;30-06-2021 20:00:00;0.345;KWH
30-06-2021 20:00:00;30-06-2021 21:00:00;0.346;KWH
30-06-2021 21:00:00;30-06-2021 22:00:00;0.313;KWH
30-06-2021 22:00:00;30-06-2021 23:00:00;0.35;KWH
30-06-2021 23:00:00;01-07-2021 00:00:00;0.145;KWH
01-07-2021 00:00:00;01-07-2021 01:00:00;0.134;KWH
01-07-2021 01:00:00;01-07-2021 02:00:00;0.166;KWH
01-07-2021 02:00:00;01-07-2021 03:00:00;0.139;KWH
01-07-2021 03:00:00;01-07-2021 04:00:00;0.116;KWH
01-07-2021 04:00:00;01-07-2021 05:00:00;0.129;KWH
01-07-2021 05:00:00;01-07-2021 06:00:00;0.164;KWH
01-07-2021 06:00:00;01-07-2021 07:00:00;0.179;KWH
01-07-2021 07:00:00;01-07-2021 08:00:00;0.142;KWH
01-07-2021 08:00:00;01-07-2021 09:00:00;0.058;KWH
01-07-2021 09:00:00;01-07-2021 10:00:00;0.033;KWH
01-07-2021 10:00:00;01-07-2021 11:00:00;0.058;KWH
01-07-2021 11:00:00;01-07-2021 12:00:00;0.027;KWH
01-07-2021 12:00:00;01-07-2021 13:00:00;0.057;KWH
01-07-2021 13:00:00;01-07-2021 14:00:00;0.043;KWH
01-07-2021 14:00:00;01-07-2021 15:00:00;0.022;KWH
01-07-2021 15:00:00;01-07-2021 16:00:00;0.072;KWH
01-07-2021 16:00:00;01-07-2021 17:00:00;0.059;KWH
01-07-2021 17:00:00;01-07-2021 18:00:00;0.06;KWH
01-07-2021 18:00:00;01-07-2021 19:00:00;0.514;KWH
01-07-2021 19:00:00;01-07-2021 20:00:00;0.403;KWH
01-07-2021 20:00:00;01-07-2021 21:00:00;0.93;KWH
01-07-2021 21:00:00;01-07-2021 22:00:00;0.33;KWH
01-07-2021 22:00:00;01-07-2021 23:00:00;0.274;KWH
01-07-2021 23:00:00;02-07-2021 00:00:00;0.164;KWH
02-07-2021 00:00:00;02-07-2021 01:00:00;0.159;KWH
02-07-2021 01:00:00;02-07-2021 02:00:00;0.151;KWH
02-07-2021 02:00:00;02-07-2021 03:00:00;0.128;KWH
02-07-2021 03:00:00;02-07-2021 04:00:00;0.136;KWH
02-07-2021 04:00:00;02-07-2021 05:00:00;0.151;KWH
02-07-2021 05:00:00;02-07-2021 06:00:00;0.126;KWH
02-07-2021 06:00:00;02-07-2021 07:00:00;0.132;KWH
02-07-2021 07:00:00;02-07-2021 08:00:00;0.202;KWH
02-07-2021 08:00:00;02-07-2021 09:00:00;0.052;KWH
02-07-2021 09:00:00;02-07-2021 10:00:00;0.052;KWH
02-07-2021 10:00:00;02-07-2021 11:00:00;0.066;KWH
02-07-2021 11:00:00;02-07-2021 12:00:00;0.019;KWH
02-07-2021 12:00:00;02-07-2021 13:00:00;0.07;KWH
02-07-2021 13:00:00;02-07-2021 14:00:00;0.022;KWH
02-07-2021 14:00:00;02-07-2021 15:00:00;0.027;KWH
02-07-2021 15:00:00;02-07-2021 16:00:00;0.056;KWH
02-07-2021 16:00:00;02-07-2021 17:00:00;0.057;KWH
02-07-2021 17:00:00;02-07-2021 18:00:00;0.026;KWH
02-07-2021 18:00:00;02-07-2021 19:00:00;0.092;KWH
02-07-2021 19:00:00;02-07-2021 20:00:00;0.172;KWH
02-07-2021 20:00:00;02-07-2021 21:00:00;0.323;KWH
02-07-2021 21:00:00;02-07-2021 22:00:00;0.364;KWH
02-07-2021 22:00:00;02-07-2021 23:00:00;0.331;KWH
02-07-2021 23:00:00;03-07-2021 00:00:00;0.259;KWH
03-07-2021 00:00:00;03-07-2021 01:00:00;0.131;KWH
03-07-2021 01:00:00;03-07-2021 02:00:00;0.142;KWH
03-07-2021 02:00:00;03-07-2021 03:00:00;0.168;KWH
03-07-2021 03:00:00;03-07-2021 04:00:00;0.129;KWH
03-07-2021 04:00:00;03-07-2021 05:00:00;0.124;KWH
03-07-2021 05:00:00;03-07-2021 06:00:00;0.098;KWH
03-07-2021 06:00:00;03-07-2021 07:00:00;0.126;KWH
03-07-2021 07:00:00;03-07-2021 08:00:00;1.557;KWH
03-07-2021 08:00:00;03-07-2021 09:00:00;0.401;KWH
03-07-2021 09:00:00;03-07-2021 10:00:00;0.086;KWH
03-07-2021 10:00:00;03-07-2021 11:00:00;0.031;KWH
03-07-2021 11:00:00;03-07-2021 12:00:00;0.032;KWH
03-07-2021 12:00:00;03-07-2021 13:00:00;0.062;KWH
03-07-2021 13:00:00;03-07-2021 14:00:00;0.027;KWH
03-07-2021 14:00:00;03-07-2021 15:00:00;0.057;KWH
03-07-2021 15:00:00;03-07-2021 16:00:00;0.858;KWH
03-07-2021 16:00:00;03-07-2021 17:00:00;0.383;KWH
03-07-2021 17:00:00;03-07-2021 18:00:00;0.069;KWH
03-07-2021 18:00:00;03-07-2021 19:00:00;0.801;KWH
03-07-2021 19:00:00;03-07-2021 20:00:00;0.143;KWH
03-07-2021 20:00:00;03-07-2021 21:00:00;0.914;KWH
03-07-2021 21:00:00;03-07-2021 22:00:00;0.417;KWH
03-07-2021 22:00:00;03-07-2021 23:00:00;0.344;KWH
03-07-2021 23:00:00;04-07-2021 00:00:00;0.287;KWH
04-07-2021 00:00:00;04-07-2021 01:00:00;0.129;KWH
04-07-2021 01:00:00;04-07-2021 02:00:00;0.127;KWH
04-07-2021 02:00:00;04-07-2021 03:00:00;0.156;KWH
04-07-2021 03:00:00;04-07-2021 04:00:00;0.128;KWH
04-07-2021 04:00:00;04-07-2021 05:00:00;0.117;KWH
04-07-2021 05:00:00;04-07-2021 06:00:00;0.132;KWH
04-07-2021 06:00:00;04-07-2021 07:00:00;0.084;KWH
04-07-2021 07:00:00;04-07-2021 08:00:00;0.164;KWH
04-07-2021 08:00:00;04-07-2021 09:00:00;0.12;KWH
04-07-2021 09:00:00;04-07-2021 10:00:00;0.035;KWH
04-07-2021 10:00:00;04-07-2021 11:00:00;0.2;KWH
04-07-2021 11:00:00;04-07-2021 12:00:00;0.036;KWH
04-07-2021 12:00:00;04-07-2021 13:00:00;0.098;KWH
04-07-2021 13:00:00;04-07-2021 14:00:00;0.034;KWH
04-07-2021 14:00:00;04-07-2021 15:00:00;0.059;KWH
04-07-2021 15:00:00;04-07-2021 16:00:00;0.301;KWH
04-07-2021 16:00:00;04-07-2021 17:00:00;0.069;KWH
04-07-2021 17:00:00;04-07-2021 18:00:00;1.021;KWH
04-07-2021 18:00:00;04-07-2021 19:00:00;0.271;KWH
04-07-2021 19:00:00;04-07-2021 20:00:00;0.121;KWH
04-07-2021 20:00:00;04-07-2021 21:00:00;0.23;KWH
04-07-2021 21:00:00;04-07-2021 22:00:00;0.393;KWH
04-07-2021 22:00:00;04-07-2021 23:00:00;0.378;KWH
04-07-2021 23:00:00;05-07-2021 00:00:00;0.161;KWH
05-07-2021 00:00:00;05-07-2021 01:00:00;0.126;KWH
05-07-2021 01:00:00;05-07-2021 02:00:00;0.179;KWH
05-07-2021 02:00:00;05-07-2021 03:00:00;0.13;KWH
05-07-2021 03:00:00;05-07-2021 04:00:00;0.12;KWH
05-07-2021 04:00:00;05-07-2021 05:00:00;0.173;KWH
05-07-2021 05:00:00;05-07-2021 06:00:00;0.118;KWH
05-07-2021 06:00:00;05-07-2021 07:00:00;0.031;KWH
05-07-2021 07:00:00;05-07-2021 08:00:00;0.12;KWH
05-07-2021 08:00:00;05-07-2021 09:00:00;0.109;KWH
05-07-2021 09:00:00;05-07-2021 10:00:00;0.377;KWH
05-07-2021 10:00:00;05-07-2021 11:00:00;0.026;KWH
05-07-2021 11:00:00;05-07-2021 12:00:00;0.066;KWH
05-07-2021 12:00:00;05-07-2021 13:00:00;0.092;KWH
05-07-2021 13:00:00;05-07-2021 14:00:00;0.037;KWH
05-07-2021 14:00:00;05-07-2021 15:00:00;0.951;KWH
05-07-2021 15:00:00;05-07-2021 16:00:00;0.05;KWH
05-07-2021 16:00:00;05-07-2021 17:00:00;0.19;KWH
05-07-2021 17:00:00;05-07-2021 18:00:00;1.541;KWH
05-07-2021 18:00:00;05-07-2021 19:00:00;0.368;KWH
05-07-2021 19:00:00;05-07-2021 20:00:00;0.721;KWH
05-07-2021 20:00:00;05-07-2021 21:00:00;0.828;KWH
05-07-2021 21:00:00;05-07-2021 22:00:00;0.288;KWH
05-07-2021 22:00:00;05-07-2021 23:00:00;0.275;KWH
05-07-2021 23:00:00;06-07-2021 00:00:00;0.182;KWH
06-07-2021 00:00:00;06-07-2021 01:00:00;0.153;KWH
06-07-2021 01:00:00;06-07-2021 02:00:00;0.129;KWH
06-07-2021 02:00:00;06-07-2021 03:00:00;0.149;KWH
06-07-2021 03:00:00;06-07-2021 04:00:00;0.161;KWH
06-07-2021 04:00:00;06-07-2021 05:00:00;0.118;KWH
06-07-2021 05:00:00;06-07-2021 06:00:00;0.104;KWH
06-07-2021 06:00:00;06-07-2021 07:00:00;0.161;KWH
06-07-2021 07:00:00;06-07-2021 08:00:00;0.035;KWH
06-07-2021 08:00:00;06-07-2021 09:00:00;0.032;KWH
06-07-2021 09:00:00;06-07-2021 10:00:00;0.086;KWH
06-07-2021 10:00:00;06-07-2021 11:00:00;0.052;KWH
06-07-2021 11:00:00;06-07-2021 12:00:00;0.053;KWH
06-07-2021 12:00:00;06-07-2021 13:00:00;0.031;KWH
06-07-2021 13:00:00;06-07-2021 14:00:00;0.057;KWH
06-07-2021 14:00:00;06-07-2021 15:00:00;0.141;KWH
06-07-2021 15:00:00;06-07-2021 16:00:00;0.441;KWH
06-07-2021 16:00:00;06-07-2021 17:00:00;0.724;KWH
06-07-2021 17:00:00;06-07-2021 18:00:00;1.236;KWH
06-07-2021 18:00:00;06-07-2021 19:00:00;0.36;KWH
06-07-2021 19:00:00;06-07-2021 20:00:00;0.27;KWH
06-07-2021 20:00:00;06-07-2021 21:00:00;0.349;KWH
06-07-2021 21:00:00;06-07-2021 22:00:00;0.319;KWH
06-07-2021 22:00:00;06-07-2021 23:00:00;0.33;KWH
06-07-2021 23:00:00;07-07-2021 00:00:00;0.295;KWH
07-07-2021 00:00:00;07-07-2021 01:00:00;0.14;KWH
07-07-2021 01:00:00;07-07-2021 02:00:00;0.178;KWH
07-07-2021 02:00:00;07-07-2021 03:00:00;0.147;KWH
07-07-2021 03:00:00;07-07-2021 04:00:00;0.134;KWH
07-07-2021 04:00:00;07-07-2021 05:00:00;0.716;KWH
07-07-2021 05:00:00;07-07-2021 06:00:00;1.247;KWH
07-07-2021 06:00:00;07-07-2021 07:00:00;0.524;KWH
07-07-2021 07:00:00;07-07-2021 08:00:00;0.148;KWH
07-07-2021 08:00:00;07-07-2021 09:00:00;1.107;KWH
07-07-2021 09:00:00;07-07-2021 10:00:00;0.71;KWH
07-07-2021 10:00:00;07-07-2021 11:00:00;0.152;KWH
07-07-2021 11:00:00;07-07-2021 12:00:00;0.243;KWH
07-07-2021 12:00:00;07-07-2021 13:00:00;0.546;KWH
07-07-2021 13:00:00;07-07-2021 14:00:00;0.031;KWH
07-07-2021 14:00:00;07-07-2021 15:00:00;0.087;KWH
07-07-2021 15:00:00;07-07-2021 16:00:00;0.477;KWH
07-07-2021 16:00:00;07-07-2021 17:00:00;0.076;KWH
07-07-2021 17:00:00;07-07-2021 18:00:00;0.14;KWH
07-07-2021 18:00:00;07-07-2021 19:00:00;0.1;KWH
07-07-2021 19:00:00;07-07-2021 20:00:00;0.085;KWH
07-07-2021 20:00:00;07-07-2021 21:00:00;0.248;KWH
07-07-2021 21:00:00;07-07-2021 22:00:00;0.324;KWH
07-07-2021 22:00:00;07-07-2021 23:00:00;0.297;KWH
07-07-2021 23:00:00;08-07-2021 00:00:00;0.329;KWH
08-07-2021 00:00:00;08-07-2021 01:00:00;0.763;KWH
08-07-2021 01:00:00;08-07-2021 02:00:00;0.208;KWH
08-07-2021 02:00:00;08-07-2021 03:00:00;0.443;KWH
08-07-2021 03:00:00;08-07-2021 04:00:00;0.135;KWH
08-07-2021 04:00:00;08-07-2021 05:00:00;0.138;KWH
08-07-2021 05:00:00;08-07-2021 06:00:00;0.144;KWH
08-07-2021 06:00:00;08-07-2021 07:00:00;0.045;KWH
08-07-2021 07:00:00;08-07-2021 08:00:00;0.026;KWH
08-07-2021 08:00:00;08-07-2021 09:00:00;0.063;KWH
08-07-2021 09:00:00;08-07-2021 10:00:00;0.031;KWH
08-07-2021 10:00:00;08-07-2021 11:00:00;0.115;KWH
08-07-2021 11:00:00;08-07-2021 12:00:00;0.117;KWH
08-07-2021 12:00:00;08-07-2021 13:00:00;0.044;KWH
08-07-2021 13:00:00;08-07-2021 14:00:00;0.045;KWH
08-07-2021 14:00:00;08-07-2021 15:00:00;0.079;KWH
08-07-2021 15:00:00;08-07-2021 16:00:00;0.077;KWH
08-07-2021 16:00:00;08-07-2021 17:00:00;0.032;KWH
08-07-2021 17:00:00;08-07-2021 18:00:00;0.475;KWH
08-07-2021 18:00:00;08-07-2021 19:00:00;0.094;KWH
08-07-2021 19:00:00;08-07-2021 20:00:00;0.712;KWH
08-07-2021 20:00:00;08-07-2021 21:00:00;0.284;KWH
08-07-2021 21:00:00;08-07-2021 22:00:00;0.562;KWH
08-07-2021 22:00:00;08-07-2021 23:00:00;0.25;KWH
08-07-2021 23:00:00;09-07-2021 00:00:00;0.163;KWH
09-07-2021 00:00:00;09-07-2021 01:00:00;0.161;KWH
09-07-2021 01:00:00;09-07-2021 02:00:00;0.141;KWH
09-07-2021 02:00:00;09-07-2021 03:00:00;0.121;KWH
09-07-2021 03:00:00;09-07-2021 04:00:00;0.166;KWH
09-07-2021 04:00:00;09-07-2021 05:00:00;0.144;KWH
09-07-2021 05:00:00;09-07-2021 06:00:00;0.101;KWH
09-07-2021 06:00:00;09-07-2021 07:00:00;0.423;KWH
09-07-2021 07:00:00;09-07-2021 08:00:00;0.9;KWH
09-07-2021 08:00:00;09-07-2021 09:00:00;0.152;KWH
09-07-2021 09:00:00;09-07-2021 10:00:00;0.055;KWH
09-07-2021 10:00:00;09-07-2021 11:00:00;0.031;KWH
09-07-2021 11:00:00;09-07-2021 12:00:00;0.062;KWH
09-07-2021 12:00:00;09-07-2021 13:00:00;0.082;KWH
09-07-2021 13:00:00;09-07-2021 14:00:00;0.035;KWH
09-07-2021 14:00:00;09-07-2021 15:00:00;0.148;KWH
09-07-2021 15:00:00;09-07-2021 16:00:00;0.088;KWH
09-07-2021 16:00:00;09-07-2021 17:00:00;0.023;KWH
09-07-2021 17:00:00;09-07-2021 18:00:00;0.024;KWH
09-07-2021 18:00:00;09-07-2021 19:00:00;0.07;KWH
